Case_ID,Jurisdiction,Case_Year,Case_Type,Outcome,Cross_Jurisdictional,Finance,Customer,Internal_Process,Learning_and_Growth,Industry_Scale_and_Influence,Local_Development_Foundation,Market_Potential,Team_Source_Contribution,Customer_Satisfaction,Customer_Complaint_Number,Team_Collaboration,Business_Performance_Assessment,Public_Culture_Activities,Training_Record,Papers_and_Publications,Globalized_Individuals,Institutional_Size,High_Quality_Law_Firms,Global_Legal_Connections,Local_Economic_Development,Population_Size,Talent_Reserve_Pool,Service_Sector_Level,Article_Prediction,Cause_Prediction,Penalty_Prediction,Case_Analysis,Financial_Calculation,Liability_Score,Cross_Border_Compliance
FLC-2024-1687,Region C,2015,Commercial,Settlement,True,95115.24,5.7,9.8,7.6,5.0,5.7,4.0,6.2,5.7,2,6.7,9.7,1.5,4,1,4,151.7,False,7,5.6,422983,7.6,9.7,Art. 25 CISG,Cross-Border Dispute,40681.0,Assess plaintiff claims -> Review evidence -> Determine outcome,49787.47,0.52,0.74
FLC-2025-1688,Region A,2020,Criminal,Loss,False,879145.58,3.8,9.6,5.4,9.0,3.9,4.5,9.8,3.8,3,4.4,7.7,0.0,6,1,1,103.5,False,8,6.4,380227,5.5,5.5,Art. 12 Penal Code,Fraud,61796.5,Check jurisdiction -> Assess contract clauses -> Compute liability,462327.61,0.53,0.5
FLC-2023-1689,Region B,2022,Administrative,Loss,True,774305.32,2.9,9.9,8.1,5.4,7.1,8.4,9.7,2.9,4,1.6,6.7,7.9,7,2,4,175.0,False,5,9.3,264036,9.4,7.6,Art. 5 Admin Law,Regulatory Violation,208767.04,Check jurisdiction -> Assess contract clauses -> Compute liability,521931.31,0.67,0.93
FLC-2024-1690,Region C,2016,Administrative,Settlement,True,1840359.22,5.3,6.2,9.2,10.0,9.3,8.7,8.7,5.3,1,6.3,6.7,0.1,2,1,3,96.2,False,2,6.6,730790,9.7,8.4,Art. 5 Admin Law,Regulatory Violation,131952.16,Review charges -> Evaluate evidence -> Determine verdict,836898.07,0.45,0.78
FLC-2025-1691,Region B,2021,Commercial,Settlement,True,2908032.03,1.6,6.5,7.6,6.4,6.2,4.9,8.5,1.6,0,1.2,9.5,1.5,6,4,4,106.9,False,9,7.1,150882,5.4,8.8,Art. 25 CISG,Cross-Border Dispute,419698.22,Check jurisdiction -> Assess contract clauses -> Compute liability,2454525.98,0.84,0.74
FLC-2023-1692,Region E,2024,Administrative,Settlement,True,553685.95,3.6,7.0,7.1,5.2,9.2,8.8,8.2,3.6,3,4.4,5.8,1.0,4,2,4,167.9,False,9,8.2,198004,9.9,9.2,Art. 5 Admin Law,Regulatory Violation,132764.8,Assess plaintiff claims -> Review evidence -> Determine outcome,292854.55,0.53,0.65
FLC-2024-1693,Region A,2022,International Treaty,Settlement,True,3064325.64,1.0,7.7,9.4,5.9,6.5,6.5,6.5,1.0,2,0.6,5.8,4.6,8,2,0,155.0,True,5,6.0,159734,9.0,8.8,Art. 97,Cross-Border Dispute,290939.42,Assess plaintiff claims -> Review evidence -> Determine outcome,2578533.5,0.84,0.7
FLC-2025-1694,Region E,2016,Criminal,Settlement,True,538199.33,0.4,6.8,8.0,7.1,3.5,8.4,9.1,0.4,4,0.0,5.9,5.5,8,4,4,55.4,False,2,9.8,884298,7.3,7.5,Art. 12 Penal Code,Fraud,25784.43,Check applicable law -> Compute damages -> Advise resolution,483255.44,0.9,0.88
FLC-2023-1695,Region D,2017,Commercial,Win,True,285137.18,2.9,5.2,7.5,9.4,9.1,8.5,8.5,2.9,3,2.5,6.8,7.1,8,2,3,166.6,False,2,8.8,137292,6.9,5.9,Art. 25 CISG,Cross-Border Dispute,58540.41,Review charges -> Evaluate evidence -> Determine verdict,172084.73,0.6,0.52
FLC-2024-1696,Region E,2021,Administrative,Win,False,726951.77,8.2,4.6,7.4,5.7,3.4,8.1,6.4,8.2,3,7.9,8.3,2.2,5,0,4,180.0,False,5,8.1,128669,6.0,8.9,Art. 5 Admin Law,Regulatory Violation,57562.25,Check applicable law -> Compute damages -> Advise resolution,287377.11,0.4,0.49
FLC-2025-1697,Region A,2024,Administrative,Win,True,266757.18,4.8,9.7,9.5,6.2,4.8,9.9,6.2,4.8,2,3.9,8.1,0.6,5,4,0,147.8,False,4,8.1,418660,8.9,6.4,Art. 5 Admin Law,Regulatory Violation,114771.19,Assess plaintiff claims -> Review evidence -> Determine outcome,142978.75,0.54,0.83
FLC-2023-1698,Region A,2017,Commercial,Settlement,True,145120.18,2.8,6.3,5.6,6.2,5.9,9.5,6.0,2.8,1,2.7,7.8,0.3,7,0,2,118.7,True,9,8.8,400442,5.7,5.6,Art. 25 CISG,Cross-Border Dispute,327978.49,Check jurisdiction -> Assess contract clauses -> Compute liability,95886.43,0.66,0.62
FLC-2024-1699,Region A,2017,Civil,Loss,True,706028.1,5.2,5.1,6.8,6.6,9.9,7.8,7.5,5.2,4,4.5,5.6,1.8,2,2,3,78.0,True,0,6.0,876750,7.9,8.5,Art. 45 Civil Code,Breach of Contract,194342.62,Review charges -> Evaluate evidence -> Determine verdict,351139.71,0.5,0.99
FLC-2025-1700,Region D,2019,Commercial,Settlement,False,287306.81,5.1,5.4,8.4,6.4,8.7,4.2,6.0,5.1,1,5.2,5.2,3.7,8,2,2,85.8,True,7,9.3,235012,6.0,8.9,Art. 25 CISG,Cross-Border Dispute,93948.82,Check jurisdiction -> Assess contract clauses -> Compute liability,106909.29,0.37,0.56
FLC-2023-1701,Region A,2018,Administrative,Settlement,True,402391.17,3.9,6.5,7.7,5.1,4.0,7.9,7.8,3.9,4,1.9,8.1,5.2,8,1,3,161.5,True,4,5.6,510129,7.4,5.4,Art. 5 Admin Law,Regulatory Violation,247100.22,Check applicable law -> Compute damages -> Advise resolution,207768.51,0.52,0.74
FLC-2024-1702,Region C,2022,Civil,Loss,False,452349.46,6.8,6.3,8.1,7.8,7.5,8.3,8.6,6.8,2,5.0,9.6,3.3,3,4,3,82.8,True,9,7.1,800366,5.0,9.7,Art. 45 Civil Code,Breach of Contract,168216.6,Review charges -> Evaluate evidence -> Determine verdict,195893.54,0.43,0.77
FLC-2025-1703,Region D,2016,International Treaty,Loss,True,208885.22,0.0,6.2,5.7,8.8,8.9,6.9,9.8,0.0,1,0.0,5.5,2.0,1,0,3,23.8,True,4,6.0,670498,5.6,6.1,Art. 97,Cross-Border Dispute,349535.53,Review charges -> Evaluate evidence -> Determine verdict,205876.91,0.99,0.71
FLC-2023-1704,Region A,2016,International Treaty,Settlement,True,232590.66,2.0,8.4,5.7,5.9,7.5,6.6,6.1,2.0,2,2.6,8.1,7.3,4,3,4,104.7,False,6,6.5,345443,7.8,7.8,Art. 97,Cross-Border Dispute,395480.66,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,208539.51,0.9,0.62
FLC-2024-1705,Region D,2018,Criminal,Settlement,False,142390.37,4.6,4.9,6.1,7.8,7.8,5.9,7.7,4.6,1,3.2,8.1,2.0,5,4,2,117.6,False,4,5.2,969496,6.5,6.1,Art. 12 Penal Code,Fraud,112069.8,Check jurisdiction -> Assess contract clauses -> Compute liability,79886.57,0.56,0.65
FLC-2025-1706,Region C,2019,Criminal,Settlement,False,508683.59,2.7,6.9,8.8,9.0,4.5,6.8,8.9,2.7,2,2.3,6.6,6.1,9,4,1,192.9,True,7,6.1,667728,5.6,8.8,Art. 12 Penal Code,Fraud,287151.02,Check jurisdiction -> Assess contract clauses -> Compute liability,334205.09,0.66,0.56
FLC-2023-1707,Region C,2018,International Treaty,Loss,True,445737.7,2.3,7.7,6.4,8.8,7.6,9.0,8.8,2.3,3,0.9,9.7,9.5,9,4,3,198.9,False,2,9.4,588811,8.6,5.9,Art. 97,Cross-Border Dispute,114423.87,Assess plaintiff claims -> Review evidence -> Determine outcome,329260.01,0.74,0.69
FLC-2024-1708,Region E,2021,Commercial,Settlement,True,388972.9,1.7,7.8,9.5,6.4,8.6,8.8,5.6,1.7,2,0.8,8.2,4.2,7,4,1,137.6,False,0,7.5,311636,8.8,7.7,Art. 25 CISG,Cross-Border Dispute,95617.97,Check jurisdiction -> Assess contract clauses -> Compute liability,323379.08,0.83,0.52
FLC-2025-1709,Region E,2021,Commercial,Loss,True,346036.11,1.6,10.0,9.0,9.1,7.0,9.8,8.7,1.6,2,0.5,5.9,9.8,1,4,3,111.7,False,5,8.7,958056,9.7,5.4,Art. 25 CISG,Cross-Border Dispute,27233.42,Check applicable law -> Compute damages -> Advise resolution,302586.23,0.87,0.84
FLC-2023-1710,Region D,2024,Commercial,Settlement,True,63921.41,2.8,5.5,6.0,8.5,8.7,8.3,8.2,2.8,2,1.9,6.4,3.8,6,4,2,98.5,False,7,7.5,558032,9.9,6.0,Art. 25 CISG,Cross-Border Dispute,105358.4,Review charges -> Evaluate evidence -> Determine verdict,42781.19,0.67,0.84
FLC-2024-1711,Region C,2021,Commercial,Settlement,True,241817.06,0.0,9.4,7.3,5.3,4.4,6.6,6.2,0.0,2,0.0,7.6,4.2,5,4,0,112.1,True,8,5.3,430876,9.1,9.7,Art. 25 CISG,Cross-Border Dispute,179221.81,Check jurisdiction -> Assess contract clauses -> Compute liability,204622.74,0.85,0.7
FLC-2025-1712,Region D,2021,Commercial,Loss,True,143401.81,2.9,7.5,7.3,7.6,9.3,6.9,7.4,2.9,1,1.1,9.0,2.9,8,3,4,36.2,False,5,9.6,870900,9.4,9.3,Art. 25 CISG,Cross-Border Dispute,81009.13,Check jurisdiction -> Assess contract clauses -> Compute liability,111091.66,0.77,0.73
FLC-2023-1713,Region A,2017,Civil,Settlement,True,72232.31,3.4,6.0,8.2,7.7,3.2,9.7,7.9,3.4,4,3.6,7.2,4.7,9,4,0,90.9,False,3,9.2,292901,5.6,8.7,Art. 45 Civil Code,Breach of Contract,2759.02,Check applicable law -> Compute damages -> Advise resolution,43108.38,0.6,0.91
FLC-2024-1714,Region D,2024,Criminal,Loss,False,382403.48,3.0,9.8,9.7,8.0,5.2,9.4,9.0,3.0,2,1.8,7.4,9.9,7,1,4,187.9,False,4,6.5,895738,9.8,5.7,Art. 12 Penal Code,Fraud,114225.98,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,221452.57,0.58,0.7
FLC-2025-1715,Region B,2018,Commercial,Settlement,False,110207.1,5.2,6.0,9.7,5.5,9.5,4.5,8.1,5.2,2,4.0,5.2,3.7,3,2,2,30.9,False,0,8.9,297052,7.1,8.8,Art. 25 CISG,Cross-Border Dispute,20300.37,Check applicable law -> Compute damages -> Advise resolution,38581.83,0.35,0.42
FLC-2023-1716,Region B,2016,Administrative,Settlement,False,740513.68,5.4,8.2,8.8,7.1,8.5,4.3,8.8,5.4,3,5.7,6.8,2.7,6,0,1,59.2,False,9,8.5,489235,9.6,5.8,Art. 5 Admin Law,Regulatory Violation,182370.55,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,343904.57,0.46,0.6
FLC-2024-1717,Region B,2017,Administrative,Loss,True,329748.4,2.5,8.1,8.0,5.5,8.5,6.6,5.0,2.5,4,1.2,8.6,9.9,7,2,4,110.6,True,1,7.9,400032,8.6,6.4,Art. 5 Admin Law,Regulatory Violation,65172.68,Assess plaintiff claims -> Review evidence -> Determine outcome,214077.4,0.65,0.75
FLC-2025-1718,Region D,2016,Commercial,Settlement,True,99130.45,2.0,7.7,9.3,5.7,4.1,6.2,6.5,2.0,3,3.2,7.4,2.7,1,4,3,63.8,False,7,5.5,435861,8.9,9.8,Art. 25 CISG,Cross-Border Dispute,314818.62,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,79810.02,0.81,0.49
FLC-2023-1719,Region B,2018,Commercial,Settlement,True,244079.41,3.4,7.6,6.8,8.5,9.2,8.6,8.2,3.4,4,1.8,7.7,9.2,5,3,3,48.0,False,8,7.9,957382,7.3,8.6,Art. 25 CISG,Cross-Border Dispute,202815.74,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,141527.33,0.58,0.68
FLC-2024-1720,Region D,2017,Commercial,Settlement,True,204796.85,2.1,6.3,7.6,8.0,8.9,6.4,5.3,2.1,1,2.6,8.8,7.3,8,1,0,143.2,False,7,7.5,216328,9.1,8.8,Art. 25 CISG,Cross-Border Dispute,295579.83,Check applicable law -> Compute damages -> Advise resolution,144012.93,0.7,0.6
FLC-2025-1721,Region E,2015,Criminal,Settlement,False,1190961.9,2.9,5.4,8.2,6.4,4.3,7.9,8.6,2.9,0,1.2,9.7,3.5,1,0,3,39.6,False,2,7.2,420812,6.7,9.0,Art. 12 Penal Code,Fraud,37821.16,Check applicable law -> Compute damages -> Advise resolution,644399.92,0.54,0.44
FLC-2023-1722,Region B,2019,Civil,Loss,True,312880.98,2.9,9.0,6.2,7.6,7.6,9.9,5.2,2.9,1,3.5,7.6,5.6,9,0,3,20.0,True,5,9.7,811526,6.6,9.7,Art. 45 Civil Code,Breach of Contract,131071.49,Check jurisdiction -> Assess contract clauses -> Compute liability,226051.31,0.72,1.0
FLC-2024-1723,Region A,2018,International Treaty,Loss,True,134745.76,0.0,9.0,5.5,8.2,7.7,7.3,9.7,0.0,1,1.3,6.5,7.7,8,4,4,44.4,False,8,5.2,511921,7.7,6.7,Art. 97,Cross-Border Dispute,226268.0,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,134745.76,1.0,0.44
FLC-2025-1724,Region D,2015,International Treaty,Loss,True,334167.06,0.1,9.3,6.2,10.0,4.8,8.4,7.1,0.1,0,0.1,6.1,4.9,9,4,1,165.3,False,3,6.0,549646,7.1,9.8,Art. 97,Cross-Border Dispute,148541.52,Check applicable law -> Compute damages -> Advise resolution,333214.85,1.0,0.64
FLC-2023-1725,Region B,2017,Administrative,Settlement,True,4153520.08,4.7,10.0,8.9,5.1,6.4,6.4,9.0,4.7,0,2.9,8.4,2.4,9,0,2,183.3,True,2,8.0,781809,7.1,6.6,Art. 5 Admin Law,Regulatory Violation,222949.2,Check applicable law -> Compute damages -> Advise resolution,2415697.95,0.58,0.81
FLC-2024-1726,Region C,2021,International Treaty,Settlement,True,422069.19,1.0,7.7,5.5,9.3,9.0,6.8,8.1,1.0,2,0.8,8.4,2.7,9,3,4,36.1,True,2,9.5,999512,7.4,7.5,Art. 97,Cross-Border Dispute,454072.0,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,422069.19,1.0,0.7
FLC-2025-1727,Region B,2021,Commercial,Loss,True,1530421.04,0.4,8.3,8.8,9.1,7.4,5.1,9.0,0.4,2,2.2,7.7,3.4,5,1,0,21.8,False,4,9.9,349320,8.1,6.9,Art. 25 CISG,Cross-Border Dispute,327573.08,Check applicable law -> Compute damages -> Advise resolution,1349867.9,0.88,0.79
FLC-2023-1728,Region E,2020,Civil,Settlement,True,555806.97,5.0,8.6,9.0,8.8,7.5,8.1,9.3,5.0,2,4.1,7.7,3.4,8,0,4,61.9,True,9,5.8,194087,8.0,7.4,Art. 45 Civil Code,Breach of Contract,60382.92,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,276764.14,0.5,0.9
FLC-2024-1729,Region A,2023,Civil,Settlement,True,1384319.64,5.3,9.4,7.9,6.1,8.3,9.5,8.3,5.3,1,4.9,9.9,7.7,4,0,4,80.1,False,1,7.2,847258,7.4,6.7,Art. 45 Civil Code,Breach of Contract,60475.83,Check applicable law -> Compute damages -> Advise resolution,822731.67,0.59,0.85
FLC-2025-1730,Region E,2024,Criminal,Settlement,False,365680.72,5.8,8.1,7.1,9.5,7.3,4.9,7.4,5.8,2,5.0,8.3,4.1,2,2,3,41.6,True,7,9.4,445405,5.7,8.6,Art. 12 Penal Code,Fraud,19874.98,Check jurisdiction -> Assess contract clauses -> Compute liability,149311.73,0.41,0.52
FLC-2023-1731,Region E,2016,Civil,Win,False,109097.45,8.7,9.5,8.8,7.9,6.1,9.8,8.9,8.7,2,6.3,9.9,8.5,2,3,1,69.2,False,3,8.7,724541,8.3,7.7,Art. 45 Civil Code,Breach of Contract,78789.04,Check applicable law -> Compute damages -> Advise resolution,23352.51,0.21,0.89
FLC-2024-1732,Region D,2022,Criminal,Loss,True,243518.41,0.6,8.5,8.6,9.1,4.4,10.0,7.4,0.6,3,1.8,5.1,0.6,1,1,2,52.7,False,9,8.8,950132,9.4,8.2,Art. 12 Penal Code,Fraud,29876.53,Assess plaintiff claims -> Review evidence -> Determine outcome,219378.97,0.9,0.71
FLC-2025-1733,Region C,2024,International Treaty,Settlement,False,1151830.16,5.0,5.1,8.9,8.6,6.5,9.3,5.9,5.0,2,5.2,5.1,6.7,5,2,1,122.9,True,7,8.0,877787,8.0,6.8,Art. 97,Cross-Border Dispute,58079.12,Check jurisdiction -> Assess contract clauses -> Compute liability,470570.77,0.41,0.33
FLC-2023-1734,Region D,2017,Commercial,Win,False,120362.65,5.4,5.4,5.3,6.8,7.1,4.4,7.3,5.4,0,3.1,8.8,8.7,8,3,1,133.8,True,2,7.3,343921,9.0,7.2,Art. 25 CISG,Cross-Border Dispute,69298.27,Assess plaintiff claims -> Review evidence -> Determine outcome,49445.86,0.41,0.6
FLC-2024-1735,Region A,2020,Civil,Loss,True,498397.97,7.1,7.6,6.8,8.5,5.7,9.9,9.8,7.1,2,6.6,7.3,3.0,6,2,0,150.6,True,6,9.7,700049,9.8,6.0,Art. 45 Civil Code,Breach of Contract,138880.1,Check jurisdiction -> Assess contract clauses -> Compute liability,199327.76,0.4,0.94
FLC-2025-1736,Region D,2020,Commercial,Loss,True,954303.14,0.0,7.4,8.3,5.7,3.9,4.2,8.8,0.0,4,0.0,6.1,7.8,2,3,0,123.3,False,0,5.8,106334,8.3,8.7,Art. 25 CISG,Cross-Border Dispute,388430.05,Assess plaintiff claims -> Review evidence -> Determine outcome,776608.75,0.81,0.66
FLC-2023-1737,Region B,2015,International Treaty,Settlement,True,152109.27,0.0,7.9,7.2,7.9,5.7,6.8,6.8,0.0,4,0.2,9.1,1.1,1,1,2,65.3,False,5,8.3,214845,6.7,7.0,Art. 97,Cross-Border Dispute,498197.0,Check applicable law -> Compute damages -> Advise resolution,152109.27,1.0,0.62
FLC-2024-1738,Region C,2023,Administrative,Win,False,793082.08,6.3,6.6,7.6,6.4,6.4,4.6,9.5,6.3,0,6.5,6.9,0.5,4,2,1,112.5,True,5,5.1,196657,8.9,6.9,Art. 5 Admin Law,Regulatory Violation,24067.03,Assess plaintiff claims -> Review evidence -> Determine outcome,368505.83,0.46,0.85
FLC-2025-1739,Region C,2019,Civil,Settlement,True,701839.28,4.2,7.6,6.2,7.5,3.8,4.6,9.5,4.2,2,3.1,6.8,9.5,6,0,0,107.3,False,6,7.8,262918,9.9,7.5,Art. 45 Civil Code,Breach of Contract,202868.18,Assess plaintiff claims -> Review evidence -> Determine outcome,364602.34,0.52,1.0
FLC-2023-1740,Region C,2020,International Treaty,Loss,False,338414.85,2.3,8.6,5.1,6.4,3.9,8.5,7.5,2.3,4,0.0,10.0,8.8,1,3,4,63.5,True,0,5.3,448267,9.5,9.8,Art. 97,Cross-Border Dispute,164109.37,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,180693.49,0.53,0.5
FLC-2024-1741,Region B,2019,Administrative,Win,True,609409.0,4.6,7.8,6.8,7.1,6.0,9.6,5.3,4.6,2,2.7,5.7,9.0,8,0,4,85.3,True,1,9.4,661245,8.6,6.3,Art. 5 Admin Law,Regulatory Violation,10058.07,Check jurisdiction -> Assess contract clauses -> Compute liability,272227.77,0.45,0.84
FLC-2025-1742,Region D,2021,International Treaty,Loss,True,471352.43,2.6,5.7,8.4,6.0,5.3,8.5,9.3,2.6,2,3.2,6.3,4.4,7,3,4,144.5,True,6,7.1,4386,7.2,5.4,Art. 97,Cross-Border Dispute,34685.99,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,406113.71,0.86,0.62
FLC-2023-1743,Region D,2015,International Treaty,Win,False,654798.37,3.8,6.5,7.8,8.4,9.0,5.4,6.5,3.8,2,3.2,6.4,4.5,6,0,4,198.6,True,9,9.1,561832,7.6,7.3,Art. 97,Cross-Border Dispute,167933.23,Assess plaintiff claims -> Review evidence -> Determine outcome,391691.89,0.6,0.6
FLC-2024-1744,Region B,2024,Criminal,Settlement,True,470922.44,1.2,8.3,7.7,7.5,4.3,6.6,9.4,1.2,3,0.0,5.4,3.9,6,4,3,91.8,False,8,7.2,821345,8.9,5.8,Art. 12 Penal Code,Fraud,259580.32,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,422080.81,0.9,0.8
FLC-2025-1745,Region D,2019,Commercial,Loss,False,203225.56,6.1,5.3,9.3,7.4,6.2,7.0,5.9,6.1,3,4.1,7.7,4.2,1,1,4,36.4,True,0,5.5,158624,8.1,9.8,Art. 25 CISG,Cross-Border Dispute,200086.91,Assess plaintiff claims -> Review evidence -> Determine outcome,84971.33,0.42,0.6
FLC-2023-1746,Region D,2024,Administrative,Dismissed,True,1065307.61,7.3,8.2,8.8,7.4,4.9,5.9,6.7,7.3,0,5.9,9.3,0.7,9,2,0,20.7,True,7,8.5,566936,8.9,8.7,Art. 5 Admin Law,Regulatory Violation,21686.39,Check applicable law -> Compute damages -> Advise resolution,260982.3,0.24,0.73
FLC-2024-1747,Region C,2024,International Treaty,Loss,False,131405.39,4.9,5.5,8.8,9.6,3.5,4.1,9.1,4.9,4,4.0,6.4,1.9,3,0,1,158.1,True,9,6.7,289081,5.9,9.7,Art. 97,Cross-Border Dispute,178987.69,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,78968.93,0.6,0.46
FLC-2025-1748,Region D,2016,Civil,Settlement,True,210537.64,5.0,4.7,5.1,9.4,7.1,6.5,5.4,5.0,4,3.5,7.5,3.7,3,2,1,122.4,True,1,7.4,217261,8.4,6.9,Art. 45 Civil Code,Breach of Contract,35792.18,Check applicable law -> Compute damages -> Advise resolution,85847.41,0.41,0.78
FLC-2023-1749,Region D,2019,Administrative,Win,False,159484.91,7.9,8.3,5.5,5.8,8.5,7.4,9.1,7.9,2,7.3,5.2,1.6,2,1,4,198.3,False,7,7.5,874326,7.7,6.3,Art. 5 Admin Law,Regulatory Violation,98903.17,Review charges -> Evaluate evidence -> Determine verdict,49391.63,0.31,0.58
FLC-2024-1750,Region A,2024,Commercial,Settlement,True,200044.28,1.7,9.5,5.8,7.2,3.4,6.2,8.9,1.7,2,2.4,5.5,5.3,2,0,1,193.0,True,3,8.5,696940,7.7,7.3,Art. 25 CISG,Cross-Border Dispute,222524.78,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,147968.88,0.74,0.69
FLC-2025-1751,Region D,2023,Criminal,Settlement,True,291161.97,0.0,9.5,9.4,7.7,6.1,4.6,9.1,0.0,1,0.2,8.6,2.1,6,0,3,164.2,False,9,9.0,539157,5.6,7.5,Art. 12 Penal Code,Fraud,158236.38,Review charges -> Evaluate evidence -> Determine verdict,287819.49,0.99,0.97
FLC-2023-1752,Region E,2022,Criminal,Loss,False,411624.25,3.9,9.7,7.7,9.2,6.7,8.6,5.3,3.9,2,4.0,7.6,4.5,5,0,0,43.6,True,2,9.4,30834,5.0,8.3,Art. 12 Penal Code,Fraud,45761.37,Assess plaintiff claims -> Review evidence -> Determine outcome,207656.17,0.5,0.64
FLC-2024-1753,Region B,2020,Criminal,Loss,True,503841.16,2.7,9.8,9.7,7.7,5.5,6.6,6.7,2.7,2,0.1,5.3,7.7,5,4,3,106.4,False,4,9.6,933037,7.2,8.5,Art. 12 Penal Code,Fraud,15680.38,Review charges -> Evaluate evidence -> Determine verdict,367563.9,0.73,0.75
FLC-2025-1754,Region C,2017,Criminal,Loss,False,155738.85,5.9,8.8,6.5,6.4,7.0,9.1,9.7,5.9,1,3.2,7.3,0.9,8,0,2,53.7,True,7,8.1,800483,9.4,8.4,Art. 12 Penal Code,Fraud,149425.92,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,68889.28,0.44,0.43
FLC-2023-1755,Region A,2021,Criminal,Loss,True,840319.02,1.0,6.5,7.7,5.3,3.1,5.2,7.4,1.0,2,1.8,5.2,6.4,1,0,0,56.9,True,8,5.3,330031,6.7,5.1,Art. 12 Penal Code,Fraud,317441.12,Review charges -> Evaluate evidence -> Determine verdict,782086.78,0.93,0.68
FLC-2024-1756,Region A,2015,Commercial,Win,False,339775.15,5.3,7.4,9.8,8.1,5.5,4.2,8.6,5.3,2,4.9,8.0,8.8,5,3,4,42.3,False,3,7.0,921411,9.2,7.6,Art. 25 CISG,Cross-Border Dispute,171001.76,Assess plaintiff claims -> Review evidence -> Determine outcome,153070.78,0.45,0.44
FLC-2025-1757,Region C,2021,Criminal,Settlement,False,2022586.95,2.7,7.3,9.9,7.1,6.0,5.0,8.0,2.7,4,1.3,6.2,0.1,2,0,0,26.2,False,9,8.1,110031,8.3,5.7,Art. 12 Penal Code,Fraud,16048.88,Review charges -> Evaluate evidence -> Determine verdict,1046362.55,0.52,0.73
FLC-2023-1758,Region C,2017,Civil,Win,False,268937.4,8.0,7.9,8.5,6.4,4.3,9.0,8.7,8.0,2,7.1,9.4,4.3,5,1,2,93.0,True,8,9.0,801751,9.0,9.4,Art. 45 Civil Code,Breach of Contract,31825.92,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,63302.39,0.24,0.51
FLC-2024-1759,Region C,2019,Civil,Settlement,True,822028.92,1.9,9.1,8.9,8.2,3.6,9.7,6.5,1.9,1,0.9,8.3,4.5,2,4,2,74.2,True,4,8.6,228030,7.9,8.8,Art. 45 Civil Code,Breach of Contract,235889.0,Check applicable law -> Compute damages -> Advise resolution,451722.09,0.55,0.82
FLC-2025-1760,Region C,2021,Administrative,Loss,True,847787.29,2.4,5.1,6.3,5.7,5.7,9.9,5.8,2.4,1,1.6,8.3,0.2,9,1,3,182.9,True,4,5.3,194445,6.9,8.5,Art. 5 Admin Law,Regulatory Violation,225576.65,Assess plaintiff claims -> Review evidence -> Determine outcome,625054.39,0.74,0.83
FLC-2023-1761,Region B,2024,Administrative,Settlement,True,353263.27,5.1,4.2,6.7,6.9,3.7,4.0,7.9,5.1,4,4.0,6.8,9.4,7,1,1,180.3,False,2,6.1,442557,7.6,9.3,Art. 5 Admin Law,Regulatory Violation,104767.87,Check applicable law -> Compute damages -> Advise resolution,190508.4,0.54,0.86
FLC-2024-1762,Region D,2022,Criminal,Settlement,False,284563.3,4.0,5.3,5.5,7.9,9.7,7.6,8.8,4.0,3,2.1,7.9,2.5,3,1,3,124.2,True,0,7.7,345977,5.7,5.8,Art. 12 Penal Code,Fraud,126431.69,Check jurisdiction -> Assess contract clauses -> Compute liability,148759.65,0.52,0.47
FLC-2025-1763,Region E,2024,Criminal,Settlement,True,210645.71,0.9,9.9,7.7,8.4,5.4,5.8,6.7,0.9,4,1.4,8.8,5.0,5,4,0,82.1,False,9,8.3,818116,9.3,5.5,Art. 12 Penal Code,Fraud,360400.76,Analyze treaty -> Evaluate cross-border compliance -> Recommend settlement,153185.15,0.73,0.72
FLC-2023-1764,Region C,2021,Criminal,Settlement,False,434307.96,3.5,9.0,6.5,5.8,7.8,4.7,9.3,3.5,3,3.5,9.5,6.4,2,2,2,106.4,True,1,9.0,546331,7.6,5.7,Art. 12 Penal Code,Fraud,249901.14,Check jurisdiction -> Assess contract clauses -> Compute liability,233342.84,0.54,0.55
FLC-2024-1765,Region B,2021,Criminal,Win,False,62685.37,6.1,8.4,8.8,7.1,8.8,4.6,7.2,6.1,3,4.2,9.7,0.8,5,3,4,191.3,True,4,8.7,401604,6.1,8.7,Art. 12 Penal Code,Fraud,32416.09,Review charges -> Evaluate evidence -> Determine verdict,26650.42,0.43,0.5
